chapter_id,title_en,title_jp,title_romaji,arc,volume,viz_release_date,wsj_release_date_jp,wsj_issue,pages,summary_short_paraphrase,beats_predicate,characters_core,locations_core,threads_opened,threads_closed,source_url,source_attribution_title,source_attribution_author,source_license
1115,Pieces of a Continent,大陸の断片,,,110,,"May 27, 2024",2024 Issue 26,17,"As various places throughout the world react to Dr. Vegapunk s death and Zoro and Jinbe continue to head to the Thousand Sunny. Vegapunk reveals that the war ended with Joy Boy's defeat, but the war left permanent damage as the water level throughout the world rose 200 meters and the islands people live on are pieces of those continents.",[],"['world', 'Dr. Vegapunk', 'Joy Boy', 'Twenty Kingdoms', 'World Government', 'war', 'Stussy', 'Egghead', 'Zoro', 'Jinbe', 'Thousand Sunny', 'Ancient Weapons']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_1115,Chapter 1115 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
1116,Inner Conflict,葛藤,,,110,,"June 3, 2024",2024 Issue 27,13,"As the world is shocked by Dr. Vegapunk 's statement regarding the Ancient Weapons, he reveals the existence of the Mother Flame, the energy he created to power the world, and the fact that a portion of it was stolen. He then explains how the stolen portion was used to destroy the Lulusia Kingdom with an Ancient Weapon, and theorizes that when the day comes, the mystery of the Void Century will be revealed, revealing that only the Roger Pirates learned the truth.",[],"['Dr. Vegapunk', 'Ancient Weapons', 'Mother Flame', 'Lulusia Kingdom', 'Void Century', 'Roger Pirates', 'York', 'Den Den Mushi', 'Iron Giant', 'Five Elders']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_1116,Chapter 1116 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
1117,A,も,,,110,,"June 17, 2024",2024 Issue 29,17,"As people throughout the world react to the information about how the sea level had risen 200 meters centuries ago at Marine GS General Hospital, the members of SWORD recover from their recent trip. At Egghead, Nusjuro attacks the Thousand Sunny, but Zoro with Jinbe s group to sail off at once as they will jump on. Elsewhere, the Giant Warrior Pirates begin their own withdrawal as the Marines continue their assault.",[],"['Marine GS General Hospital', 'SWORD', 'trip', 'Egghead', 'Nusjuro', 'Thousand Sunny', 'Zoro', 'Jinbe', 'Nami', 'Giant Warrior Pirates', 'Marines', 'Dr. Vegapunk']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_1117,Chapter 1117 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
1118,The Most Free,自由になる,,,110,,"June 24, 2024",2024 Issue 30,13,"As the Iron Giant begins to sink beneath the ocean from the last attack, it wonders where Joy Boy is. The Five Elders decide their next target are both Lilith and Atlas. Luffy, Dorry, and Brogy arrive on the Giant Warrior Pirates s group and after Luffy eats a meal from the giants encouragement to help her, Bonney enters her Nika form as well.",[],"['Iron Giant', 'Joy Boy', 'Five Elders', 'Lilith', 'Atlas', 'Luffy', 'Dorry', 'Brogy', 'Giant Warrior Pirates', 'Sanji', 'Thousand Sunny', 'Gear 5']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_1118,Chapter 1118 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
1119,EMET,エメト,,,110,,"July 1, 2024",2024 Issue 31,13,Kaku reluctantly allows for Stussy to escape. Luffy decides the only way to deal with the Five Elders is to knock them away from Egghead. Using teamwork his group knocks Mars away.,[],"['Kaku', 'Stussy', 'Luffy', 'Five Elders', 'Egghead', 'Mars', 'Atlas', 'Thousand Sunny', 'Den Den Mushi', 'York', 'Ju Peter', 'Cipher Pol']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_1119,Chapter 1119 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
1120,Atlas,暴,,,110,,"July 15, 2024",2024 Issue 33,19,"In the past, it is revealed by Clover to Dr. Vegapunk that he is a D. and while Vegapunk refused to learn about the Void Century, he later learned of Clovers survival.",[],"['Clover', 'Dr. Vegapunk', 'D', 'Void Century', 'Robin', 'Atlas', 'Lilith', 'Thousand Sunny', 'Nusjuro', 'Iron Giant', 'Luffy', 'Elders']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_1120,Chapter 1120 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
1121,The Upheaval of the Era,時代のうねり,,,110,,"July 22, 2024",2024 Issue 34,17,"As the Giant Warrior Pirates defend against Saturn, Bonney regains her Nika form, she and Luffy knock away Saturn. Vegapunk 's message continues, he mentions on how history and fate are tied to elimination of the few living descendants of rare species. He believes that people should be to take care of themselves as they would head towards a new era.",[],"['Giant Warrior Pirates', 'Saturn', 'Bonney', 'Nika', 'Luffy', 'Dr. Vegapunk', 'Thousand Sunny', 'One Piece']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_1121,Chapter 1121 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
1122,Time is Right,イザッテトキ,,,111,,"August 5, 2024",2024 Issue 36-37,17,"As more people react to Dr. Vegapunk 's statement of the One Piece, Blackbeard agrees to meet Caribou to hear what he has to say, while the attack on the Iron Giant ends the transmission permanently. As the Iron Giant comments about Joy Boy still being alive, after Luffy corrects him and gives him his name, the Iron Giant asks him not to die as he releases a massive Haki attack which sends the Elders (minus Saturn ) back to Mary Geoise, allowing the Thousand Sunny to land safely on the sea.",[],"['Dr. Vegapunk', 'One Piece', 'Blackbeard', 'Caribou', 'Iron Giant', 'Joy Boy', 'Luffy', 'Haki', 'Elders', 'Saturn', 'Mary Geoise', 'Thousand Sunny']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_1122,Chapter 1122 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
1123,The Void Fortnight,空白の２週間,,,111,,"August 19, 2024",2024 Issue 38,17,"With the Marines knocked out by the Haki burst, the Straw Hat Pirates and allies depart from Egghead and head to Elbaph. As Sanji looms over Vegapunk s knowledge of the Void Century, as well as the Mother Flame to the World Government. Realizing their doom, they secretly recorded their message and erased all knowledge of this discovery to help their plan succeed.",[],"['Marines', 'Haki', 'Straw Hat Pirates', 'Egghead', 'Elbaph', 'Vegapunk', 'Shaka', 'Pythagoras', 'York', 'Void Century', 'Mother Flame', 'World Government']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_1123,Chapter 1123 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
1124,Close Friend,親友,,,111,,"August 26, 2024",2024 Issue 39,13,"Vivi gets into a argument with Morgans when he decides to announce Luffy as Dr. Vegapunk s call, as he asks the latter if he ever killed a close friend, remembers his past with Vegapunk. Meanwhile, on the Giant Warrior Pirates ' ship, Lilith wakes up.",[],"['Vivi', 'Morgans', 'Luffy', 'Dr. Vegapunk', 'newspaper', 'Kizaru', 'Sakazuki', 'Giant Warrior Pirates', 'Lilith', 'Straw Hat Pirates', 'Elbaph']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_1124,Chapter 1124 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
1125,What Death Means,何をもって死とするか,,,111,,"September 9, 2024",2024 Issue 41,17,"As CP0 makes their return, while Saturn has a meeting with the Vice Admirals to evaluate the results of their mission. York discovers the Cloud Machines are active, resulting in Punk Records being moved into the sky. At Mary Geoise, while the World Nobles are suffering from the food shortage, Garling is given Saturns escape.",[],"['CP0', 'Saturn', 'Vice Admirals', 'mission', 'York', 'Punk Records', 'Mary Geoise', 'World Nobles', 'Garling', 'Five Elders', 'Imu', 'Luffy']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_1125,Chapter 1125 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
1126,Settling the Score,落とし前,,,111,,"September 16, 2024",2024 Issue 42,17,"As both the Straw Hat Pirates and Giant Warrior Pirates celebrate, the Straw Hats learn from Oimo and Kashii how Dorry and Brogy came back to Elbaph from Little Garden. Meanwhile, the Red Hair Pirates have defeated the Barto Club and after Shanks puts Bartolomeo through a loyalty test, Yasopp destroys the Going Luffy-senpai. At Hachinosu, though Blackbeard is angry by Koby and Moria s capture and the current state of the world as Catarina Devon 's ship arrives with Caribou.",[],"['Straw Hat Pirates', 'Giant Warrior Pirates', 'Oimo', 'Kashii', 'Dorry', 'Brogy', 'Elbaph', 'Little Garden', 'Red Hair Pirates', 'Barto Club', 'Shanks', 'Bartolomeo']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_1126,Chapter 1126 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
1127,Adventure in the Land of Mystery,謎の国の冒険,,,111,,"September 23, 2024",2024 Issue 43,15,"Strange occurrences are happening in the mysterious land, with a fire that threatens the tree Yggdrasil and the country as a whole. In Bigstein Castle, Nami is under attack by giant animals and runs into Usopp, saving him with Zeus. As they theorize on how they got there and consider hallucinations, they find the danger is real and are attacked by a monster that transforms into a giant lion, but are saved by Luffy, Zoro, and Sanji.",[],"['mysterious land', 'Yggdrasil', 'Bigstein Castle', 'Nami', 'Usopp', 'Zeus', 'monster', 'Luffy', 'Zoro', 'Sanji']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_1127,Chapter 1127 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
1128,RPG,RPG,,,111,,"October 7, 2024",2024 Issue 45,19,"As the Luffy s temple. As the group continues in that direction, they soon find they are actually in a giant-sized room and find Chopper. Upon reaching the temple they fight its guardians.",[],"['Luffy', 'Land of Gods', 'Sun God', 'Chopper']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_1128,Chapter 1128 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
1129,Livedolls,生人形,,,111,,"October 14, 2024",2024 Issue 46,17,"As the Sun God is enraged by what he sees, the six Straw Hat Pirates move on, just before he catches up. With Nami 's navigational skills she directs them where they need to go. The Sun God tries to catch them, but Zoro and Sanji breaks them out of the net.",[],"['Sun God', 'Straw Hat Pirates', 'Nami', 'Zoro', 'Sanji', 'Gear 4', 'New Giant Warrior Pirates']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_1129,Chapter 1129 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
1130,The Accursed Prince,呪いの王子,,,111,,"October 21, 2024",2024 Issue 47,15,"At sea, the rest of the Straw Hat Pirates decide to call off the search for the Thousand Sunny, and head straight for Elbaph, knowing the other crew members are likely there. Meanwhile, the other crew members are exploring when they learn they are in Elbaph. While crossing a giant bridge, Luffy hears a voice and goes after it.",[],"['Straw Hat Pirates', 'Thousand Sunny', 'Elbaph', 'Luffy', 'voice', 'Franky', 'Hajrudin', 'Loki']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_1130,Chapter 1130 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
1131,Loki in the Underworld,冥界のロキ,,,111,,"November 11, 2024",2024 Issue 50,17,"Luffy learns he is in the Underworld of Elbaph, where Loki has been imprisoned for over six years. Loki reveals that he had an encounter with Shanks, but refuses to reveal the details unless Luffy frees him. Meanwhile, the other Straw Hats on Elbaph are chased by Road with Gerd and Goldberg following.",[],"['Luffy', 'Elbaph', 'Loki', 'Shanks', 'Road', 'Gerd', 'Goldberg', 'Hajrudin', 'Stansen', 'Great Eirik', 'Robin', 'Saul']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_1131,Chapter 1131 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
1132,Adventure in Elbaph,エルバフの冒険,,,111,,"December 2, 2024",2025 Issue 1,17,"As people throughout Elbaph are excited by the Great Eirik s group from Road. As Dorry and Broggy explain to Franky s three levels, they arrive at a village as both groups reunite. A narration occurs from Louis Arnote not to stay in Elbaph for too long.",[],"['Elbaph', 'Great Eirik', 'Giant Warrior Pirates', 'ship', 'Luffy', 'Gerd', 'Goldberg', 'Nami', 'Road', 'Dorry', 'Broggy', 'Franky']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_1132,Chapter 1132 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
1133,Nice Things,褒めてほしい,,,111,,"December 9, 2024",2025 Issue 2,17,"A flashback occurs of Robin s climate. As Luffy reunites with Hajrudin and his crew, they learn of Saul s words, Ohara 's and his own sacrifice will lead to big changes in the future. The two then have a emotional reunion, with most of the Straw Hats crying in happiness.",[],"['Robin', 'Ohara Incident', 'Straw Hat Pirates', 'Bonney', 'Lilith', 'Elbaph', 'Luffy', 'Hajrudin', 'crew', 'Saul', 'Vegapunk', 'Ohara']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_1133,Chapter 1133 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
1134,The Owl Library,フクロウの図書館,,,112,,"December 23, 2024",2025 Issue 4-5,19,Luffy and Saul give their thanks to each other for what they did for Robin. Lilith then reveals that once she builds a new laboratory she can revive a clone of Vegapunk. Saul's assistant Ange then appears and offers to give a tour.,[],"['Luffy', 'Saul', 'Robin', 'Lilith', 'Vegapunk', 'Ange', 'Harald', 'Loki', 'two', 'figures', 'Elbaph']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_1134,Chapter 1134 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
1135,Friends' Cups,友の盃,,,112,,"January 4, 2025",2025 Issue 6-7,17,"As the Straw Hat Pirates check out the library, they encounter a giant owl to whom Lilith realizes has a Devil Fruit power. Luffy and Usopp are disappointed while playing with the children, as the giant children are no longer being trained to fight. Luffy is attacked by Colon, and they learn he is a half- giant.",[],"['Straw Hat Pirates', 'giant owl', 'Lilith', 'Devil Fruit', 'power', 'Luffy', 'Usopp', 'Colon', 'giant', 'Loki', 'Jarul']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_1135,Chapter 1135 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
1136,The Land That Awaits the Sun,太陽を待つ国,,,112,,"January 20, 2025",2025 Issue 8,17,"As the Straw Hat Pirates converse with the Giants, they learn more about Nika and Loki, including that Shanks was the one who caught Loki. Luffy, Zoro and Nami have Road take them to Lokis Knights. When Loki refuses, the woman Gunko fights a giant wolf easily, as Loki states he will take all the negative emotions and use it to destroy the world.",[],"['Straw Hat Pirates', 'Giants', 'Nika', 'Loki', 'Shanks', 'Luffy', 'Zoro', 'Nami', 'Road', ""God's Knights"", 'Gunko', 'fights']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_1136,Chapter 1136 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
1137,Introducing Shamrock,シャムロック登場,,,112,,"January 27, 2025",2025 Issue 9,17,"Luffy s Knights. Eventually, Loki and his animal companions are taken out and Gunko and her companion, Commander Figarland Shamrock, head out to make contact with Mary Geoise; Shamrock declares that Elbaph will be placed under the World Government 's control.",[],"['Luffy', 'Aurust Castle', 'Road', 'Harald', 'Loki', 'Gunko', 'Aro Aro no Mi', ""God's Knights"", 'Figarland Shamrock', 'Mary Geoise', 'Elbaph', 'World Government']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_1137,Chapter 1137 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
1138,The Harley,神典,,,112,,"February 3, 2025",2025 Issue 10,17,"When Loki demands to know Shamrock  children. Luffy finds it hard to believe that Shanks was the one who attacked the giant guards when he learns of it, to which the guards believe that Shanks might have a brother. Meanwhile, as Franky learns from Ripley of ancient drawings from the Void Century, Saul provides Robin a book that details all of Elbaph 's myths and legends, and details the past, present and future state of the world, as Robin reads each of the three chapters.",[],"['Loki', 'Shamrock', 'Shanks', 'sword', 'Gunko', 'transportation', 'giants', 'Franky', 'Ripley', 'Void Century', 'Saul', 'Robin']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_1138,Chapter 1138 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
1139,Mountain-Eater,山喰らい,,,112,,"February 10, 2025",2025 Issue 11,13,"While traveling to the throne room, Luffy s partner and Colon s mission, including that Luffy plans to defeat Loki if he got out of control, stating only Shanks could previously do it. As other members of the Straw Hat Pirates learn of Gabans group succeeds in finding the key to Loki's chains, to which Gaban decides to challenge Luffy to a fight for possession of the key.",[],"['Luffy', 'Magic Circle', 'Road', 'Gaban', 'Roger Pirates', 'Ripley', 'Colon', 'Loki', 'Shanks', 'Straw Hat Pirates']",[],[],[],https://onepiece.fandom.com/wiki/Chapter_1139,Chapter 1139 (One Piece Wiki),One Piece Wiki contributors,CC BY-SA
